date,open,high,low,close,adj_close,volume,returns,year,month,day,dayofweek,quarter,dayofyear,weekofyear,month_sin,month_cos,dayofweek_sin,dayofweek_cos,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,lag_14,lag_20,ma_5,volatility_5,ma_10,volatility_10,ma_20,volatility_20,ma_30,volatility_30
2012-07-17,0.3160000145435333,0.3177500069141388,0.3039999902248382,0.309249997138977,0.2835627794265747,447476000,-1.8254273784493846,2012,7,17,1,3,199,29,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.2888352572917938,0.2879184186458587,0.2842504382133484,0.2938782870769501,0.3071739673614502,0.3083201944828033,0.2918152511119842,0.2842504382133484,0.28672624826431276,1.4210291612761206,0.2967208623886108,1.7064160789065845,0.2990819975733757,2.8279373315545504,0.2927169134219488,2.662110956095557
2012-07-18,0.3084999918937683,0.3310000002384186,0.3070000112056732,0.3264999985694885,0.299379825592041,616008000,5.577969787661052,2012,7,18,2,3,200,29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.2835627794265747,0.2888352572917938,0.2879184186458587,0.289064347743988,0.3030477464199066,0.3163433074951172,0.3012138307094574,0.3035063147544861,0.28878934383392335,3.0105521108625357,0.29502451419830317,2.4618539180927925,0.2988756731152534,2.6868086744258495,0.29347337981065114,2.796909990734057
2012-07-19,0.3287500143051147,0.3339999914169311,0.3264999985694885,0.3297500014305115,0.302359938621521,403036000,0.9954288080656903,2012,7,19,3,3,201,29,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.299379825592041,0.2835627794265747,0.2888352572917938,0.2842504382133484,0.2938782870769501,0.3131340742111206,0.3035063147544861,0.3083201944828033,0.29241124391555784,2.698218994780196,0.2939471006393432,2.4990262159203946,0.29857766032218935,2.671261112485591,0.29408466815948486,2.765082237164204
2012-07-20,0.3277499973773956,0.3300000131130218,0.3167499899864197,0.320250004529953,0.2936491072177887,451000000,-2.880947602862194,2012,7,20,4,3,202,29,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.302359938621521,0.299379825592041,0.2835627794265747,0.2879184186458587,0.289064347743988,0.3071739673614502,0.3168018758296966,0.2943368852138519,0.2935573816299438,3.2742489284786376,0.29259461462497705,2.585392557746285,0.2985432714223862,2.548294120214612,0.29478765428066256,2.7109476304810185
2012-07-23,0.3117499947547912,0.3267500102519989,0.3082500100135803,0.3244999945163727,0.2975461184978485,451584000,1.3270979493118507,2012,7,23,0,3,205,30,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.2936491072177887,0.302359938621521,0.299379825592041,0.2888352572917938,0.2842504382133484,0.3030477464199066,0.3083201944828033,0.2980045676231384,0.2952995538711548,3.296110439696747,0.2920444518327713,2.6171075747807313,0.2985203489661217,2.5504110842860777,0.2954447935024897,2.700444983841287
2012-07-24,0.324999988079071,0.3269999921321869,0.3172500133514404,0.3210000097751617,0.2943368852138519,351164000,-1.0785666773938551,2012,7,24,1,3,206,30,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.2975461184978485,0.2936491072177887,0.302359938621521,0.2835627794265747,0.2879184186458587,0.2938782870769501,0.3163433074951172,0.2886058986186981,0.2974543750286102,3.17106887960552,0.29209031164646143,2.446463044807106,0.29880689829587936,2.454784042125945,0.2958879838387171,2.7058072096328103
2012-07-25,0.3199999928474426,0.3305000066757202,0.3185000121593475,0.3272500038146972,0.3000675737857818,415044000,1.9469828145277424,2012,7,25,2,3,207,30,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.2943368852138519,0.2975461184978485,0.2936491072177887,0.299379825592041,0.2888352572917938,0.289064347743988,0.3131340742111206,0.2918152511119842,0.29759192466735834,1.9991720355508706,0.29319063425064085,2.4355465415276,0.29921951442956923,2.479400271270532,0.2963311682144801,2.7036856875998625
2012-07-26,0.3332499861717224,0.3370000123977661,0.3262499868869781,0.3287500143051147,0.3014430999755859,338440000,0.4584054759565914,2012,7,26,3,3,208,30,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.3000675737857818,0.2943368852138519,0.2975461184978485,0.302359938621521,0.2835627794265747,0.2842504382133484,0.3071739673614502,0.3012138307094574,0.29740855693817136,1.9503155801890293,0.2949099004268646,2.3254906835055587,0.29923097789287567,2.3751685152855155,0.29707235594590503,2.650746304014018
2012-07-27,0.3300000131130218,0.3379999995231628,0.3274999856948852,0.3370000123977661,0.3090077936649322,376516000,2.5094930651784697,2012,7,27,4,3,209,30,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.3014430999755859,0.3000675737857818,0.2943368852138519,0.2936491072177887,0.299379825592041,0.2879184186458587,0.3030477464199066,0.3035063147544861,0.30048029422760003,1.4045250226279873,0.297018837928772,2.3958391289263257,0.29950605183839796,2.434905899168001,0.29818032185236615,2.664688870016664
2012-07-30,0.3370000123977661,0.3412500023841858,0.3305000066757202,0.3332499861717224,0.3055693209171295,363552000,-1.1127462861118431,2012,7,30,0,3,212,31,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.3090077936649322,0.3014430999755859,0.3000675737857818,0.2975461184978485,0.302359938621521,0.2888352572917938,0.2938782870769501,0.3168018758296966,0.30208493471145625,1.6745431109799223,0.29869224429130553,2.4652224752783667,0.29894442409276956,2.229930640597663,0.2989750017722448,2.6576989851192594
2012-07-31,0.3332499861717224,0.3432500064373016,0.332749992609024,0.3384999930858612,0.3103830516338348,387788000,1.575331810882541,2012,7,31,1,3,213,31,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.3055693209171295,0.3090077936649322,0.3014430999755859,0.2943368852138519,0.2936491072177887,0.2835627794265747,0.289064347743988,0.3083201944828033,0.3052941679954529,1.4348238311927834,0.30137427151203156,2.3253180873961132,0.29904756695032114,2.1791312225134525,0.29984608888626096,2.6657977144170473
2012-08-01,0.340499997138977,0.34375,0.3332499861717224,0.3347499966621399,0.3069446682929992,335912000,-1.107787078816369,2012,8,1,2,3,214,31,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3103830516338348,0.3055693209171295,0.3090077936649322,0.3000675737857818,0.2975461184978485,0.299379825592041,0.2842504382133484,0.3163433074951172,0.30666958689689633,1.6105723819054256,0.3021307557821274,1.7245812925596844,0.2985776349902153,2.1076850587728457,0.2999607006708781,2.3818127150776482
2012-08-02,0.3330000042915344,0.3409999907016754,0.3274999856948852,0.335999995470047,0.3080909252166748,367912000,0.3734408973611547,2012,8,2,3,3,215,31,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.3069446682929992,0.3103830516338348,0.3055693209171295,0.3014430999755859,0.2943368852138519,0.302359938621521,0.2879184186458587,0.3131340742111206,0.30799915194511407,1.611101417138519,0.3027038544416428,1.7063612669982278,0.298325477540493,2.0998584001530665,0.29995305836200714,2.365338934735624
2012-08-03,0.3412500023841858,0.3465000092983246,0.3332499861717224,0.3429999947547912,0.3145095109939575,326548000,2.0833413943525336,2012,8,3,4,3,216,31,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3080909252166748,0.3069446682929992,0.3103830516338348,0.3090077936649322,0.3000675737857818,0.2936491072177887,0.2888352572917938,0.3071739673614502,0.30909949541091913,1.4807490789338489,0.30478989481925967,1.4057307786196758,0.29869225472211836,2.104921643814767,0.30062547922134397,2.2301794789971567
2012-08-06,0.3462499976158142,0.3519999980926513,0.3457500040531158,0.3502500057220459,0.3211573362350464,360324000,2.11371198921122,2012,8,6,0,3,219,32,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.3145095109939575,0.3080909252166748,0.3069446682929992,0.3055693209171295,0.3014430999755859,0.2975461184978485,0.2835627794265747,0.3030477464199066,0.3122170984745025,1.3765938897935086,0.30715101659297944,1.465609425660232,0.29959773421287533,2.1186954097240216,0.30139723817507424,2.249153196353628
2012-08-07,0.3544999957084656,0.3574999868869781,0.351749986410141,0.3537499904632568,0.3243665695190429,407340000,0.9992713607662296,2012,8,7,1,3,220,32,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3211573362350464,0.3145095109939575,0.3080909252166748,0.3103830516338348,0.3090077936649322,0.2943368852138519,0.299379825592041,0.2938782870769501,0.31501380205154417,1.340842344191669,0.31015398502349856,1.3127630894034714,0.30112214833497997,1.9710019878947218,0.3025892605384191,2.156808441815103
2012-08-08,0.3535000085830688,0.359499990940094,0.3524999916553497,0.3557499945163727,0.3262004852294922,517064000,0.5653836994264028,2012,8,8,2,3,221,32,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3243665695190429,0.3211573362350464,0.3145095109939575,0.3069446682929992,0.3055693209171295,0.3000675737857818,0.302359938621521,0.289064347743988,0.3188649654388428,0.8273056169037596,0.3127672761678696,1.2722242648055275,0.30297895520925516,1.9049092256279523,0.3037354350090027,2.153000059613949
2012-08-09,0.356249988079071,0.3684999942779541,0.3557499945163727,0.3677499890327453,0.3372036218643188,822300000,3.373120866783985,2012,8,9,3,3,222,32,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.3262004852294922,0.3243665695190429,0.3211573362350464,0.3080909252166748,0.3103830516338348,0.3014430999755859,0.2936491072177887,0.2842504382133484,0.3246875047683716,1.097179884314238,0.31634332835674284,1.4890265450591864,0.3056266143918037,1.9194338299054767,0.30493509471416474,2.160066986652474
2012-08-10,0.3774999976158142,0.3804999887943268,0.3607499897480011,0.3655000030994415,0.3351404964923858,1278744000,-0.6118336928074619,2012,8,10,4,3,223,32,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3372036218643188,0.3262004852294922,0.3243665695190429,0.3145095109939575,0.3069446682929992,0.3090077936649322,0.2975461184978485,0.2879184186458587,0.32881370186805725,1.5202331975397885,0.31895659863948816,1.4965446742255397,0.3079877182841301,1.9447355750504183,0.3059895674387614,2.166671055687946
2012-08-13,0.3659999966621399,0.3704999983310699,0.3644999861717224,0.3702499866485595,0.3394959270954132,447244000,1.2995835026240465,2012,8,13,0,3,226,33,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.3351404964923858,0.3372036218643188,0.3262004852294922,0.3211573362350464,0.3080909252166748,0.3055693209171295,0.2943368852138519,0.2888352572917938,0.3324814200401306,1.4517313927549684,0.32234925925731656,1.3351925854252409,0.31052075177431104,1.9448544285004805,0.3067460358142853,2.038426329888691
2012-08-14,0.3714999854564667,0.3720000088214874,0.3632499873638153,0.3647499978542328,0.334452748298645,388828000,-1.485490220726815,2012,8,14,1,3,227,33,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3394959270954132,0.3351404964923858,0.3372036218643188,0.3243665695190429,0.3145095109939575,0.3103830516338348,0.3000675737857818,0.2835627794265747,0.33449865579605104,1.8704720097805112,0.3247562289237976,1.5405863125041213,0.31306525021791454,1.9217833818975099,0.30761712094148,1.9904418911752777
2012-08-15,0.3659999966621399,0.3689999878406524,0.3602499961853027,0.3619999885559082,0.331931322813034,594404000,-0.7538958786966088,2012,8,15,2,3,228,33,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.334452748298645,0.3394959270954132,0.3351404964923858,0.3262004852294922,0.3211573362350464,0.3069446682929992,0.3014430999755859,0.299379825592041,0.33564482331275936,1.9718443846240017,0.327254894375801,1.4963358882171356,0.3146928250789642,1.5949927116512765,0.3081367214520772,1.9499389817715809
2012-08-16,0.3652499914169311,0.3707500100135803,0.363999992609024,0.3695000112056732,0.3388082981109619,371008000,2.0718066736357565,2012,8,16,3,3,229,33,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.331931322813034,0.334452748298645,0.3394959270954132,0.3372036218643188,0.3243665695190429,0.3080909252166748,0.3090077936649322,0.302359938621521,0.335965758562088,1.5063669362887329,0.33032663166522974,1.5388673693178536,0.31651524305343626,1.6293330333336826,0.3089925289154053,1.9661654756288989
2012-08-17,0.3695000112056732,0.3695000112056732,0.3630000054836273,0.3662500083446502,0.3358282744884491,309864000,-0.8795604001224477,2012,8,17,4,3,230,33,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3388082981109619,0.331931322813034,0.334452748298645,0.3351404964923858,0.3262004852294922,0.3145095109939575,0.3055693209171295,0.2936491072177887,0.3361033141613007,1.5424997002014575,0.3324585080146789,1.5842914516860953,0.31862420141696923,1.4578016492905679,0.3099476724863052,1.9355809328203692
2012-08-20,0.3650000095367431,0.3667500019073486,0.3607499897480011,0.3662500083446502,0.3358282744884491,314392000,0.0,2012,8,20,0,3,233,34,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.3358282744884491,0.3388082981109619,0.331931322813034,0.3394959270954132,0.3372036218643188,0.3211573362350464,0.3103830516338348,0.2975461184978485,0.3353697836399078,1.380375783905863,0.3339256018400192,1.5093888364788528,0.3205383092164993,1.457160826086127,0.31104035675525665,1.9112648443969251
2012-08-21,0.3675000071525574,0.3697499930858612,0.3614999949932098,0.3652499914169311,0.3349112570285797,340248000,-0.2730614214262461,2012,8,21,1,3,234,34,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3358282744884491,0.3358282744884491,0.3388082981109619,0.334452748298645,0.3351404964923858,0.3243665695190429,0.3069446682929992,0.2943368852138519,0.33546148538589476,1.194096608029241,0.3349800705909729,1.512300464360005,0.3225670278072357,1.4184472119274536,0.31240812242031096,1.8062863369478799
2012-08-22,0.3630000054836273,0.3675000071525574,0.3617500066757202,0.3659999966621399,0.335598886013031,313556000,0.20531677273321058,2012,8,22,2,3,235,34,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3349112570285797,0.3358282744884491,0.3358282744884491,0.331931322813034,0.3394959270954132,0.3262004852294922,0.3080909252166748,0.3000675737857818,0.33619499802589414,1.1101605882233687,0.3359199106693268,1.5103747054900154,0.32434359341859814,1.388242112226896,0.31395927369594573,1.7635761413111115
2012-08-23,0.3652499914169311,0.3655000030994415,0.356249988079071,0.3577499985694885,0.3280341923236847,379040000,-2.2540878425480138,2012,8,23,3,3,236,34,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.335598886013031,0.3349112570285797,0.3358282744884491,0.3388082981109619,0.334452748298645,0.3372036218643188,0.3145095109939575,0.3014430999755859,0.33404017686843873,0.9901354361208642,0.3350029677152634,1.264166015631468,0.3256731480360031,1.5254556602568807,0.3154187321662903,1.791711290972411
2012-08-24,0.3577499985694885,0.3667500019073486,0.3569999933242798,0.3650000095367431,0.3346821367740631,347724000,2.026601069628331,2012,8,24,4,3,237,34,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3280341923236847,0.335598886013031,0.3349112570285797,0.3358282744884491,0.331931322813034,0.3351404964923858,0.3211573362350464,0.3090077936649322,0.33381094932556155,1.5237543351798246,0.3349571317434311,1.4466253910292408,0.32695686519145967,1.494390907212895,0.31697752277056374,1.8079626153506387
2012-08-27,0.3647499978542328,0.3657500147819519,0.3585000038146972,0.3587499856948852,0.3289511203765869,340944000,-1.7123759435494157,2012,8,27,0,3,240,35,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.3346821367740631,0.3280341923236847,0.335598886013031,0.3358282744884491,0.3388082981109619,0.3394959270954132,0.3243665695190429,0.3055693209171295,0.3324355185031891,1.6904788759324096,0.3339026510715485,1.4584952035293732,0.32812595516443255,1.5320974892605226,0.3183147182067235,1.8531683844968219
2012-08-28,0.356000006198883,0.3607499897480011,0.3552500009536743,0.3572500050067901,0.3275758326053619,310764000,-0.4180827138240417,2012,8,28,1,3,241,35,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3289511203765869,0.3346821367740631,0.3280341923236847,0.3349112570285797,0.3358282744884491,0.334452748298645,0.3262004852294922,0.3103830516338348,0.33096843361854555,1.6889672417399755,0.33321495950222013,1.400443676771998,0.3289855942130089,1.5150181886516627,0.3197818199793498,1.8108889889018256
2012-08-29,0.3569999933242798,0.3602499961853027,0.356249988079071,0.3580000102519989,0.3282635509967804,250412000,0.20994173652824077,2012,8,29,2,3,242,35,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3275758326053619,0.3289511203765869,0.3346821367740631,0.335598886013031,0.3358282744884491,0.331931322813034,0.3372036218643188,0.3069446682929992,0.3295013666152954,1.6894037397879464,0.33284818232059477,1.3911264507038452,0.33005153834819795,1.479694619052369,0.3207446108261744,1.5359419126240839
2012-08-30,0.3572500050067901,0.3585000038146972,0.3495000004768371,0.3512499928474426,0.3220740854740143,307488000,-1.8855171413248994,2012,8,30,3,3,243,35,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.3282635509967804,0.3275758326053619,0.3289511203765869,0.3280341923236847,0.3349112570285797,0.3388082981109619,0.3351404964923858,0.3080909252166748,0.3283093452453613,1.5953142708445842,0.3311747610569,1.2606779575501161,0.3307506963610649,1.5614966632118834,0.32140174905459085,1.5815671562360947
2012-08-31,0.3537499904632568,0.356249988079071,0.3472500145435333,0.3507499992847442,0.3216156363487243,485064000,-0.14234275465386803,2012,8,31,4,3,244,35,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3220740854740143,0.3282635509967804,0.3275758326053619,0.3346821367740631,0.335598886013031,0.3358282744884491,0.3394959270954132,0.3145095109939575,0.3256960451602936,0.9498158391088116,0.3297534972429276,1.2574425870109351,0.33110600262880324,1.5008726375546966,0.3223339666922887,1.4714431877333176
2012-09-04,0.3449999988079071,0.3462499976158142,0.3287500143051147,0.3319999873638153,0.3044231235980987,694452000,-5.345670672549008,2012,9,4,1,3,248,36,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3216156363487243,0.3220740854740143,0.3282635509967804,0.3289511203765869,0.3280341923236847,0.3358282744884491,0.334452748298645,0.3211573362350464,0.3207904458045959,2.2844119206027687,0.3266129821538925,1.9836007035712333,0.33026929199695587,1.8631110657530972,0.3225632001956304,1.7841453665457676
2012-09-05,0.3332499861717224,0.3379999995231628,0.3294999897480011,0.3330000042915344,0.305340051651001,480256000,0.30120184106408043,2012,9,5,2,3,249,36,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3044231235980987,0.3216156363487243,0.3220740854740143,0.3275758326053619,0.3346821367740631,0.3349112570285797,0.331931322813034,0.3243665695190429,0.31634328961372377,2.391022706317748,0.32365586161613463,2.013746703123574,0.3293179661035538,1.8449146763926523,0.32292997241020205,1.770671024859865
2012-09-06,0.3355000019073486,0.3522500097751617,0.3352499902248382,0.3432500064373016,0.3147387504577636,657296000,3.078108736781515,2012,9,6,3,3,250,36,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.305340051651001,0.3044231235980987,0.3216156363487243,0.3282635509967804,0.3289511203765869,0.335598886013031,0.3388082981109619,0.3262004852294922,0.31363832950592035,3.1034798439453986,0.3215698480606079,2.363696258279441,0.3287448793649673,1.986062008340555,0.3234190116326014,1.8218301758861175
2012-09-07,0.3345000147819519,0.3372499942779541,0.3237499892711639,0.3350000083446502,0.3071739673614502,781064000,-2.4035118285597235,2012,9,7,4,3,251,36,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3147387504577636,0.305340051651001,0.3044231235980987,0.3220740854740143,0.3275758326053619,0.3280341923236847,0.3358282744884491,0.3372036218643188,0.31065830588340754,3.1570074910335975,0.3194838255643845,2.3756567573527283,0.32724339663982394,1.8613592258775196,0.32361004054546355,1.880484997706425
2012-09-10,0.3342500030994415,0.3389999866485595,0.3312500119209289,0.3319999873638153,0.3044231235980987,371108000,-0.8955328431574427,2012,9,10,0,3,254,37,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3071739673614502,0.3147387504577636,0.305340051651001,0.3216156363487243,0.3282635509967804,0.3346821367740631,0.3358282744884491,0.3351404964923858,0.3072198033332824,3.1295215926804696,0.31645792424678804,2.1847369119797513,0.32570752799510955,1.8637477800895748,0.3234572182099024,1.8308955350132474
2012-09-11,0.3317500054836273,0.3412500023841858,0.3305000066757202,0.335999995470047,0.3080909252166748,382808000,1.2048367335650845,2012,9,11,1,3,255,37,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3044231235980987,0.3071739673614502,0.3147387504577636,0.3044231235980987,0.3220740854740143,0.3289511203765869,0.3349112570285797,0.3394959270954132,0.30795336365699766,2.077598248179251,0.3143719047307968,2.2608203442558845,0.32413727790117264,1.859146980275592,0.32354127168655394,1.83268121485528
2012-09-12,0.3387500047683716,0.3415000140666961,0.3355000019073486,0.3397499918937683,0.3115294575691223,322608000,1.1160771288635907,2012,9,12,2,3,256,37,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3080909252166748,0.3044231235980987,0.3071739673614502,0.305340051651001,0.3216156363487243,0.3275758326053619,0.335598886013031,0.334452748298645,0.30919124484062194,2.1135798915335475,0.31276726722717285,2.3278324837876805,0.3229911133646965,1.875120621839143,0.3235794852177302,1.821329535788769
2012-09-13,0.3427500128746032,0.3440000116825104,0.3355000019073486,0.3420000076293945,0.3135924339294433,433836000,0.6622090817409276,2012,9,13,3,3,257,37,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3115294575691223,0.3080909252166748,0.3044231235980987,0.3147387504577636,0.3044231235980987,0.3282635509967804,0.3280341923236847,0.331931322813034,0.3089619815349579,1.5568130471955797,0.3113001555204391,2.3469602996697,0.322074168920517,1.8852781319291847,0.3238010774056116,1.8118978723880814
2012-09-14,0.3417499959468841,0.3519999980926513,0.3417499959468841,0.3459999859333038,0.3172602951526642,339468000,1.1696268233455376,2012,9,14,4,3,258,37,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3135924339294433,0.3115294575691223,0.3080909252166748,0.3071739673614502,0.305340051651001,0.3220740854740143,0.3346821367740631,0.3388082981109619,0.3109792470932007,0.8921734893869212,0.3108187764883041,2.3354058908860904,0.3209967687726021,1.8365436079392856,0.3241067230701446,1.822034251967932
2012-09-17,0.3467499911785126,0.3467499911785126,0.332749992609024,0.3364999890327453,0.3085492849349975,493348000,-2.7456982013696285,2012,9,17,0,3,261,38,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3172602951526642,0.3135924339294433,0.3115294575691223,0.3044231235980987,0.3147387504577636,0.3216156363487243,0.3289511203765869,0.3358282744884491,0.3118044793605804,1.7063636245680471,0.3095121413469314,2.4782273284706204,0.3196328192949295,1.9127326006898127,0.32390804886817925,1.855062392137517
2012-09-18,0.332749992609024,0.3427500128746032,0.332500010728836,0.3387500047683716,0.3106124997138977,359952000,0.6686824049308315,2012,9,18,1,3,262,38,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3085492849349975,0.3172602951526642,0.3135924339294433,0.3080909252166748,0.3071739673614502,0.3044231235980987,0.3275758326053619,0.3358282744884491,0.312308794260025,1.6497331832306903,0.31013107895851133,1.7691583949650478,0.31837203055620195,1.9259846051985028,0.3235565543174743,1.81535949085523
2012-09-19,0.3395000100135803,0.3474999964237213,0.3355000019073486,0.3427500128746032,0.3142802715301513,451936000,1.1808191298263715,2012,9,19,2,3,263,38,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3106124997138977,0.3085492849349975,0.3172602951526642,0.3115294575691223,0.3044231235980987,0.305340051651001,0.3282635509967804,0.3349112570285797,0.31285895705223077,1.6592010280514438,0.3110251009464263,1.7955574960873901,0.3173404812812805,1.9570884674127917,0.32322034438451125,1.8194316805021589
2012-09-20,0.3420000076293945,0.34375,0.3375000059604645,0.3402499854564667,0.3119877874851227,320596000,-0.7294393739279648,2012,9,20,3,3,264,38,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3142802715301513,0.3106124997138977,0.3085492849349975,0.3135924339294433,0.3080909252166748,0.3147387504577636,0.3220740854740143,0.335598886013031,0.31253802776336664,1.676219586892275,0.31075000464916225,1.5251767955833333,0.3161599263548851,1.955572611501211,0.3227465877930323,1.8187281250276939
2012-09-21,0.3407500088214874,0.34375,0.3395000100135803,0.3417499959468841,0.3133632838726043,340136000,0.44088148403795824,2012,9,21,4,3,265,38,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3119877874851227,0.3142802715301513,0.3106124997138977,0.3172602951526642,0.3115294575691223,0.3071739673614502,0.3216156363487243,0.3280341923236847,0.31175862550735467,1.5673271994390678,0.3113689363002777,1.2902654078711895,0.3154263809323311,1.9094596300937334,0.3219519098599751,1.6986760664385177
2012-09-24,0.3362500071525574,0.3420000076293945,0.335750013589859,0.3415000140666961,0.3131340742111206,357832000,-0.07314502792129529,2012,9,24,0,3,268,39,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3133632838726043,0.3119877874851227,0.3142802715301513,0.3085492849349975,0.3135924339294433,0.3044231235980987,0.3044231235980987,0.3346821367740631,0.31267558336257933,0.729823524803205,0.3122400313615799,1.2372877503744588,0.31434897780418397,1.8362799254668805,0.3212183624505996,1.697347416245196
2012-09-25,0.3459999859333038,0.3474999964237213,0.3347499966621399,0.3352499902248382,0.3074031472206116,481544000,-1.8301831268114022,2012,9,25,1,3,269,39,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3131340742111206,0.3133632838726043,0.3119877874851227,0.3106124997138977,0.3172602951526642,0.3080909252166748,0.305340051651001,0.3289511203765869,0.3120337128639221,1.1479613791526069,0.31217125356197356,1.354495335399417,0.3132715791463852,1.8411775230574823,0.32014860312143956,1.6974160676834966
2012-09-26,0.3339999914169311,0.3342500030994415,0.3255000114440918,0.3294999897480011,0.302130788564682,436812000,-1.715128392015386,2012,9,26,2,3,270,39,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3074031472206116,0.3131340742111206,0.3133632838726043,0.3142802715301513,0.3085492849349975,0.3115294575691223,0.3147387504577636,0.3275758326053619,0.3096038162708282,0.9962544598967457,0.31123138666152955,1.3875243126242465,0.3119993269443512,1.8674023645531623,0.3190712044636408,1.703377346487063
2012-09-27,0.3302499949932098,0.332500010728836,0.3274999856948852,0.3319999873638153,0.3044231235980987,558888000,0.7587227519269879,2012,9,27,3,3,271,39,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.302130788564682,0.3074031472206116,0.3131340742111206,0.3119877874851227,0.3106124997138977,0.3135924339294433,0.3071739673614502,0.3282635509967804,0.30809088349342345,1.2141306839520396,0.3103144556283951,1.3952529434472383,0.31080730557441705,1.8806155526574422,0.3181542644898096,1.7125768184292705
2012-09-28,0.3305000066757202,0.3382500112056732,0.3262499868869781,0.3334999978542328,0.3057986199855804,485508000,0.4518370257896809,2012,9,28,4,3,272,39,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3044231235980987,0.302130788564682,0.3074031472206116,0.3133632838726043,0.3142802715301513,0.3172602951526642,0.3044231235980987,0.3220740854740143,0.3065779507160187,1.2162246313876541,0.30916828811168673,1.3288455851932164,0.3099935322999954,1.8532019600706977,0.31705394188563024,1.6608312888457053
